datapath,n_features,embedding_dim,aggregator,n_layers,n_heads,reduce_type,learn_adjacency,tie_embeddings,tie_aggregator,size_of_cpt,num_edges,max_parents,numparams
data/5,25,2,mlp,2,2,mean,True,False,False,332,46,3,2744
data/5,25,2,mlp,2,2,sum,True,False,True,332,46,3,1494
data/5,25,2,mlp,2,2,sum,True,False,False,332,46,3,2744
data/5,25,2,mlp,4,1,mean,True,True,True,332,46,3,765
data/5,25,2,mlp,4,1,mean,True,True,False,332,46,3,2640
data/5,25,2,mlp,4,1,mean,False,True,,332,46,3,140
data/5,25,2,mlp,4,1,sum,True,True,True,332,46,3,765
data/5,25,2,mlp,4,1,sum,True,True,False,332,46,3,2640
data/5,25,2,mlp,4,1,sum,False,True,,332,46,3,140
data/5,25,2,mlp,4,2,mean,True,True,True,332,46,3,1390
data/5,25,2,mlp,4,2,mean,True,True,False,332,46,3,5140
data/5,25,2,mlp,4,2,sum,True,True,True,332,46,3,1390
data/5,25,2,mlp,4,2,sum,True,True,False,332,46,3,5140
data/5,25,2,mlp,4,1,mean,True,False,True,332,46,3,909
data/5,25,2,mlp,4,1,mean,True,False,False,332,46,3,2784
data/5,25,2,mlp,4,1,mean,False,False,,332,46,3,284
data/5,25,2,mlp,4,1,sum,True,False,True,332,46,3,909
data/5,25,2,mlp,4,1,sum,True,False,False,332,46,3,2784
data/5,25,2,mlp,4,1,sum,False,False,,332,46,3,284
data/5,25,2,mlp,4,2,mean,True,False,True,332,46,3,1534
data/5,25,2,mlp,4,2,mean,True,False,False,332,46,3,5284
data/5,25,2,mlp,4,2,sum,True,False,True,332,46,3,1534
data/5,25,2,mlp,4,2,sum,True,False,False,332,46,3,5284
data/5,25,4,transformer,1,1,,,True,,332,46,3,240
data/5,25,4,transformer,1,2,,,True,,332,46,3,240
data/5,25,4,transformer,1,4,,,True,,332,46,3,240
data/5,25,4,transformer,1,1,,,False,,332,46,3,528
data/5,25,4,transformer,1,2,,,False,,332,46,3,528
data/5,25,4,transformer,1,4,,,False,,332,46,3,528
data/5,25,4,transformer,2,1,,,True,,332,46,3,360
data/5,25,4,transformer,2,2,,,True,,332,46,3,360
data/5,25,4,transformer,2,4,,,True,,332,46,3,360
data/5,25,4,transformer,2,1,,,False,,332,46,3,648
data/5,25,4,transformer,2,2,,,False,,332,46,3,648
data/5,25,4,transformer,2,4,,,False,,332,46,3,648
data/5,25,4,transformer,4,1,,,True,,332,46,3,600
data/5,25,4,transformer,4,2,,,True,,332,46,3,600
data/5,25,4,transformer,4,4,,,True,,332,46,3,600
data/5,25,4,transformer,4,1,,,False,,332,46,3,888
data/5,25,4,transformer,4,2,,,False,,332,46,3,888
data/5,25,4,transformer,4,4,,,False,,332,46,3,888
data/5,25,4,mlp,1,1,mean,True,True,True,332,46,3,801
data/5,25,4,mlp,1,1,mean,True,True,False,332,46,3,801
data/5,25,4,mlp,1,1,mean,False,True,,332,46,3,176
data/5,25,4,mlp,1,1,sum,True,True,True,332,46,3,801
data/5,25,4,mlp,1,1,sum,True,True,False,332,46,3,801
data/5,25,4,mlp,1,1,sum,False,True,,332,46,3,176
data/5,25,4,mlp,1,2,mean,True,True,True,332,46,3,1426
data/5,25,4,mlp,1,2,mean,True,True,False,332,46,3,1426
data/5,25,4,mlp,1,2,sum,True,True,True,332,46,3,1426
data/5,25,4,mlp,1,2,sum,True,True,False,332,46,3,1426
data/5,25,4,mlp,1,4,mean,True,True,True,332,46,3,2676
data/5,25,4,mlp,1,4,mean,True,True,False,332,46,3,2676
data/5,25,4,mlp,1,4,sum,True,True,True,332,46,3,2676
data/5,25,4,mlp,1,4,sum,True,True,False,332,46,3,2676
data/5,25,4,mlp,1,1,mean,True,False,True,332,46,3,1089
data/5,25,4,mlp,1,1,mean,True,False,False,332,46,3,1089
data/5,25,4,mlp,1,1,mean,False,False,,332,46,3,464
data/5,25,4,mlp,1,1,sum,True,False,True,332,46,3,1089
data/5,25,4,mlp,1,1,sum,True,False,False,332,46,3,1089
data/5,25,4,mlp,1,1,sum,False,False,,332,46,3,464
data/5,25,4,mlp,1,2,mean,True,False,True,332,46,3,1714
data/5,25,4,mlp,1,2,mean,True,False,False,332,46,3,1714
data/5,25,4,mlp,1,2,sum,True,False,True,332,46,3,1714
data/5,25,4,mlp,1,2,sum,True,False,False,332,46,3,1714
data/5,25,4,mlp,1,4,mean,True,False,True,332,46,3,2964
data/5,25,4,mlp,1,4,mean,True,False,False,332,46,3,2964
data/5,25,4,mlp,1,4,sum,True,False,True,332,46,3,2964
data/5,25,4,mlp,1,4,sum,True,False,False,332,46,3,2964
data/5,25,4,mlp,2,1,mean,True,True,True,332,46,3,857
data/5,25,4,mlp,2,1,mean,True,True,False,332,46,3,1482
data/5,25,4,mlp,2,1,mean,False,True,,332,46,3,232
data/5,25,4,mlp,2,1,sum,True,True,True,332,46,3,857
data/5,25,4,mlp,2,1,sum,True,True,False,332,46,3,1482
data/5,25,4,mlp,2,1,sum,False,True,,332,46,3,232
data/5,25,4,mlp,2,2,mean,True,True,True,332,46,3,1482
data/5,25,4,mlp,2,2,mean,True,True,False,332,46,3,2732
data/5,25,4,mlp,2,2,sum,True,True,True,332,46,3,1482
data/5,25,4,mlp,2,2,sum,True,True,False,332,46,3,2732
data/5,25,4,mlp,2,4,mean,True,True,True,332,46,3,2732
data/5,25,4,mlp,2,4,mean,True,True,False,332,46,3,5232
data/5,25,4,mlp,2,4,sum,True,True,True,332,46,3,2732
data/5,25,4,mlp,2,4,sum,True,True,False,332,46,3,5232
data/5,25,4,mlp,2,1,mean,True,False,True,332,46,3,1145
data/5,25,4,mlp,2,1,mean,True,False,False,332,46,3,1770
data/5,25,4,mlp,2,1,mean,False,False,,332,46,3,520
data/5,25,4,mlp,2,1,sum,True,False,True,332,46,3,1145
data/5,25,4,mlp,2,1,sum,True,False,False,332,46,3,1770
data/5,25,4,mlp,2,1,sum,False,False,,332,46,3,520
data/5,25,4,mlp,2,2,mean,True,False,True,332,46,3,1770
data/5,25,4,mlp,2,2,mean,True,False,False,332,46,3,3020
data/5,25,4,mlp,2,2,sum,True,False,True,332,46,3,1770
data/5,25,4,mlp,2,2,sum,True,False,False,332,46,3,3020
data/5,25,4,mlp,2,4,mean,True,False,True,332,46,3,3020
data/5,25,4,mlp,2,4,mean,True,False,False,332,46,3,5520
data/5,25,4,mlp,2,4,sum,True,False,True,332,46,3,3020
data/5,25,4,mlp,2,4,sum,True,False,False,332,46,3,5520
data/5,25,4,mlp,4,1,mean,True,True,True,332,46,3,969
data/5,25,4,mlp,4,1,mean,True,True,False,332,46,3,2844
data/5,25,4,mlp,4,1,mean,False,True,,332,46,3,344
data/5,25,4,mlp,4,1,sum,True,True,True,332,46,3,969
data/5,25,4,mlp,4,1,sum,True,True,False,332,46,3,2844
data/5,25,4,mlp,4,1,sum,False,True,,332,46,3,344
data/5,25,4,mlp,4,2,mean,True,True,True,332,46,3,1594
data/5,25,4,mlp,4,2,mean,True,True,False,332,46,3,5344
data/5,25,4,mlp,4,2,sum,True,True,True,332,46,3,1594
data/5,25,4,mlp,4,2,sum,True,True,False,332,46,3,5344
data/5,25,4,mlp,4,4,mean,True,True,True,332,46,3,2844
data/5,25,4,mlp,4,4,mean,True,True,False,332,46,3,10344
data/5,25,4,mlp,4,4,sum,True,True,True,332,46,3,2844
data/5,25,4,mlp,4,4,sum,True,True,False,332,46,3,10344
data/5,25,4,mlp,4,1,mean,True,False,True,332,46,3,1257
data/5,25,4,mlp,4,1,mean,True,False,False,332,46,3,3132
data/5,25,4,mlp,4,1,mean,False,False,,332,46,3,632
data/5,25,4,mlp,4,1,sum,True,False,True,332,46,3,1257
data/5,25,4,mlp,4,1,sum,True,False,False,332,46,3,3132
data/5,25,4,mlp,4,1,sum,False,False,,332,46,3,632
data/5,25,4,mlp,4,2,mean,True,False,True,332,46,3,1882
data/5,25,4,mlp,4,2,mean,True,False,False,332,46,3,5632
data/5,25,4,mlp,4,2,sum,True,False,True,332,46,3,1882
data/5,25,4,mlp,4,2,sum,True,False,False,332,46,3,5632
data/5,25,4,mlp,4,4,mean,True,False,True,332,46,3,3132
data/5,25,4,mlp,4,4,mean,True,False,False,332,46,3,10632
data/5,25,4,mlp,4,4,sum,True,False,True,332,46,3,3132
data/5,25,4,mlp,4,4,sum,True,False,False,332,46,3,10632
data/5,25,16,transformer,1,1,,,True,,332,46,3,2112
data/5,25,16,transformer,1,2,,,True,,332,46,3,2112
data/5,25,16,transformer,1,4,,,True,,332,46,3,2112
data/5,25,16,transformer,1,1,,,False,,332,46,3,3264
data/5,25,16,transformer,1,2,,,False,,332,46,3,3264
data/5,25,16,transformer,1,4,,,False,,332,46,3,3264
data/5,25,16,transformer,2,1,,,True,,332,46,3,3744
data/5,25,16,transformer,2,2,,,True,,332,46,3,3744
data/5,25,16,transformer,2,4,,,True,,332,46,3,3744
data/5,25,16,transformer,2,1,,,False,,332,46,3,4896
data/5,25,16,transformer,2,2,,,False,,332,46,3,4896
data/5,25,16,transformer,2,4,,,False,,332,46,3,4896
data/5,25,16,transformer,4,1,,,True,,332,46,3,7008
data/5,25,16,transformer,4,2,,,True,,332,46,3,7008
data/5,25,16,transformer,4,4,,,True,,332,46,3,7008
data/5,25,16,transformer,4,1,,,False,,332,46,3,8160
data/5,25,16,transformer,4,2,,,False,,332,46,3,8160
data/5,25,16,transformer,4,4,,,False,,332,46,3,8160
data/5,25,16,mlp,1,1,mean,True,True,True,332,46,3,1713
data/5,25,16,mlp,1,1,mean,True,True,False,332,46,3,1713
data/5,25,16,mlp,1,1,mean,False,True,,332,46,3,1088
data/5,25,16,mlp,1,1,sum,True,True,True,332,46,3,1713
data/5,25,16,mlp,1,1,sum,True,True,False,332,46,3,1713
data/5,25,16,mlp,1,1,sum,False,True,,332,46,3,1088
data/5,25,16,mlp,1,2,mean,True,True,True,332,46,3,2338
data/5,25,16,mlp,1,2,mean,True,True,False,332,46,3,2338
data/5,25,16,mlp,1,2,sum,True,True,True,332,46,3,2338
data/5,25,16,mlp,1,2,sum,True,True,False,332,46,3,2338
data/5,25,16,mlp,1,4,mean,True,True,True,332,46,3,3588
data/5,25,16,mlp,1,4,mean,True,True,False,332,46,3,3588
data/5,25,16,mlp,1,4,sum,True,True,True,332,46,3,3588
data/5,25,16,mlp,1,4,sum,True,True,False,332,46,3,3588
data/5,25,16,mlp,1,1,mean,True,False,True,332,46,3,2865
data/5,25,16,mlp,1,1,mean,True,False,False,332,46,3,2865
data/5,25,16,mlp,1,1,mean,False,False,,332,46,3,2240
data/5,25,16,mlp,1,1,sum,True,False,True,332,46,3,2865
data/5,25,16,mlp,1,1,sum,True,False,False,332,46,3,2865
data/5,25,16,mlp,1,1,sum,False,False,,332,46,3,2240
data/5,25,16,mlp,1,2,mean,True,False,True,332,46,3,3490
data/5,25,16,mlp,1,2,mean,True,False,False,332,46,3,3490
data/5,25,16,mlp,1,2,sum,True,False,True,332,46,3,3490
data/5,25,16,mlp,1,2,sum,True,False,False,332,46,3,3490
data/5,25,16,mlp,1,4,mean,True,False,True,332,46,3,4740
data/5,25,16,mlp,1,4,mean,True,False,False,332,46,3,4740
data/5,25,16,mlp,1,4,sum,True,False,True,332,46,3,4740
data/5,25,16,mlp,1,4,sum,True,False,False,332,46,3,4740
data/5,25,16,mlp,2,1,mean,True,True,True,332,46,3,2321
data/5,25,16,mlp,2,1,mean,True,True,False,332,46,3,2946
data/5,25,16,mlp,2,1,mean,False,True,,332,46,3,1696
data/5,25,16,mlp,2,1,sum,True,True,True,332,46,3,2321
data/5,25,16,mlp,2,1,sum,True,True,False,332,46,3,2946
data/5,25,16,mlp,2,1,sum,False,True,,332,46,3,1696
data/5,25,16,mlp,2,2,mean,True,True,True,332,46,3,2946
data/5,25,16,mlp,2,2,mean,True,True,False,332,46,3,4196
data/5,25,16,mlp,2,2,sum,True,True,True,332,46,3,2946
data/5,25,16,mlp,2,2,sum,True,True,False,332,46,3,4196
data/5,25,16,mlp,2,4,mean,True,True,True,332,46,3,4196
data/5,25,16,mlp,2,4,mean,True,True,False,332,46,3,6696
data/5,25,16,mlp,2,4,sum,True,True,True,332,46,3,4196
data/5,25,16,mlp,2,4,sum,True,True,False,332,46,3,6696
data/5,25,16,mlp,2,1,mean,True,False,True,332,46,3,3473
data/5,25,16,mlp,2,1,mean,True,False,False,332,46,3,4098
data/5,25,16,mlp,2,1,mean,False,False,,332,46,3,2848
data/5,25,16,mlp,2,1,sum,True,False,True,332,46,3,3473
data/5,25,16,mlp,2,1,sum,True,False,False,332,46,3,4098
data/5,25,16,mlp,2,1,sum,False,False,,332,46,3,2848
data/5,25,16,mlp,2,2,mean,True,False,True,332,46,3,4098
data/5,25,16,mlp,2,2,mean,True,False,False,332,46,3,5348
data/5,25,16,mlp,2,2,sum,True,False,True,332,46,3,4098
data/5,25,16,mlp,2,2,sum,True,False,False,332,46,3,5348
data/5,25,16,mlp,2,4,mean,True,False,True,332,46,3,5348
data/5,25,16,mlp,2,4,mean,True,False,False,332,46,3,7848
data/5,25,16,mlp,2,4,sum,True,False,True,332,46,3,5348
data/5,25,16,mlp,2,4,sum,True,False,False,332,46,3,7848
data/5,25,16,mlp,4,1,mean,True,True,True,332,46,3,3537
data/5,25,16,mlp,4,1,mean,True,True,False,332,46,3,5412
data/5,25,16,mlp,4,1,mean,False,True,,332,46,3,2912
data/5,25,16,mlp,4,1,sum,True,True,True,332,46,3,3537
data/5,25,16,mlp,4,1,sum,True,True,False,332,46,3,5412
data/5,25,16,mlp,4,1,sum,False,True,,332,46,3,2912
data/5,25,16,mlp,4,2,mean,True,True,True,332,46,3,4162
data/5,25,16,mlp,4,2,mean,True,True,False,332,46,3,7912
data/5,25,16,mlp,4,2,sum,True,True,True,332,46,3,4162
data/5,25,16,mlp,4,2,sum,True,True,False,332,46,3,7912
data/5,25,16,mlp,4,4,mean,True,True,True,332,46,3,5412
data/5,25,16,mlp,4,4,mean,True,True,False,332,46,3,12912
data/5,25,16,mlp,4,4,sum,True,True,True,332,46,3,5412
data/5,25,16,mlp,4,4,sum,True,True,False,332,46,3,12912
data/5,25,16,mlp,4,1,mean,True,False,True,332,46,3,4689
data/5,25,16,mlp,4,1,mean,True,False,False,332,46,3,6564
data/5,25,16,mlp,4,1,mean,False,False,,332,46,3,4064
data/5,25,16,mlp,4,1,sum,True,False,True,332,46,3,4689
data/5,25,16,mlp,4,1,sum,True,False,False,332,46,3,6564
data/5,25,16,mlp,4,1,sum,False,False,,332,46,3,4064
data/5,25,16,mlp,4,2,mean,True,False,True,332,46,3,5314
data/5,25,16,mlp,4,2,mean,True,False,False,332,46,3,9064
data/5,25,16,mlp,4,2,sum,True,False,True,332,46,3,5314
data/5,25,16,mlp,4,2,sum,True,False,False,332,46,3,9064
data/5,25,16,mlp,4,4,mean,True,False,True,332,46,3,6564
data/5,25,16,mlp,4,4,mean,True,False,False,332,46,3,14064
data/5,25,16,mlp,4,4,sum,True,False,True,332,46,3,6564
data/5,25,16,mlp,4,4,sum,True,False,False,332,46,3,14064
data/5,25,64,transformer,1,1,,,True,,332,46,3,26880
data/5,25,64,transformer,1,2,,,True,,332,46,3,26880
data/5,25,64,transformer,1,4,,,True,,332,46,3,26880
data/5,25,64,transformer,1,1,,,False,,332,46,3,31488
data/5,25,64,transformer,1,2,,,False,,332,46,3,31488
data/5,25,64,transformer,1,4,,,False,,332,46,3,31488
data/5,25,64,transformer,2,1,,,True,,332,46,3,51840
data/5,25,64,transformer,2,2,,,True,,332,46,3,51840
data/5,25,64,transformer,2,4,,,True,,332,46,3,51840
data/5,25,64,transformer,2,1,,,False,,332,46,3,56448
data/5,25,64,transformer,2,2,,,False,,332,46,3,56448
data/5,25,64,transformer,2,4,,,False,,332,46,3,56448
data/5,25,64,transformer,4,1,,,True,,332,46,3,101760
data/5,25,64,transformer,4,2,,,True,,332,46,3,101760
data/5,25,64,transformer,4,4,,,True,,332,46,3,101760
data/5,25,64,transformer,4,1,,,False,,332,46,3,106368
data/5,25,64,transformer,4,2,,,False,,332,46,3,106368
data/5,25,64,transformer,4,4,,,False,,332,46,3,106368
data/5,25,64,mlp,1,1,mean,True,True,True,332,46,3,11121
data/5,25,64,mlp,1,1,mean,True,True,False,332,46,3,11121
data/5,25,64,mlp,1,1,mean,False,True,,332,46,3,10496
data/5,25,64,mlp,1,1,sum,True,True,True,332,46,3,11121
data/5,25,64,mlp,1,1,sum,True,True,False,332,46,3,11121
data/5,25,64,mlp,1,1,sum,False,True,,332,46,3,10496
data/5,25,64,mlp,1,2,mean,True,True,True,332,46,3,11746
data/5,25,64,mlp,1,2,mean,True,True,False,332,46,3,11746
data/5,25,64,mlp,1,2,sum,True,True,True,332,46,3,11746
data/5,25,64,mlp,1,2,sum,True,True,False,332,46,3,11746
data/5,25,64,mlp,1,4,mean,True,True,True,332,46,3,12996
data/5,25,64,mlp,1,4,mean,True,True,False,332,46,3,12996
data/5,25,64,mlp,1,4,sum,True,True,True,332,46,3,12996
data/5,25,64,mlp,1,4,sum,True,True,False,332,46,3,12996
data/5,25,64,mlp,1,1,mean,True,False,True,332,46,3,15729
data/5,25,64,mlp,1,1,mean,True,False,False,332,46,3,15729
data/5,25,64,mlp,1,1,mean,False,False,,332,46,3,15104
data/5,25,64,mlp,1,1,sum,True,False,True,332,46,3,15729
data/5,25,64,mlp,1,1,sum,True,False,False,332,46,3,15729
data/5,25,64,mlp,1,1,sum,False,False,,332,46,3,15104
data/5,25,64,mlp,1,2,mean,True,False,True,332,46,3,16354
data/5,25,64,mlp,1,2,mean,True,False,False,332,46,3,16354
data/5,25,64,mlp,1,2,sum,True,False,True,332,46,3,16354
data/5,25,64,mlp,1,2,sum,True,False,False,332,46,3,16354
data/5,25,64,mlp,1,4,mean,True,False,True,332,46,3,17604
data/5,25,64,mlp,1,4,mean,True,False,False,332,46,3,17604
data/5,25,64,mlp,1,4,sum,True,False,True,332,46,3,17604
data/5,25,64,mlp,1,4,sum,True,False,False,332,46,3,17604
data/5,25,64,mlp,2,1,mean,True,True,True,332,46,3,19697
data/5,25,64,mlp,2,1,mean,True,True,False,332,46,3,20322
data/5,25,64,mlp,2,1,mean,False,True,,332,46,3,19072
data/5,25,64,mlp,2,1,sum,True,True,True,332,46,3,19697
data/5,25,64,mlp,2,1,sum,True,True,False,332,46,3,20322
data/5,25,64,mlp,2,1,sum,False,True,,332,46,3,19072
data/5,25,64,mlp,2,2,mean,True,True,True,332,46,3,20322
data/5,25,64,mlp,2,2,mean,True,True,False,332,46,3,21572
data/5,25,64,mlp,2,2,sum,True,True,True,332,46,3,20322
data/5,25,64,mlp,2,2,sum,True,True,False,332,46,3,21572
data/5,25,64,mlp,2,4,mean,True,True,True,332,46,3,21572
data/5,25,64,mlp,2,4,mean,True,True,False,332,46,3,24072
data/5,25,64,mlp,2,4,sum,True,True,True,332,46,3,21572
data/5,25,64,mlp,2,4,sum,True,True,False,332,46,3,24072
data/5,25,64,mlp,2,1,mean,True,False,True,332,46,3,24305
data/5,25,64,mlp,2,1,mean,True,False,False,332,46,3,24930
data/5,25,64,mlp,2,1,mean,False,False,,332,46,3,23680
data/5,25,64,mlp,2,1,sum,True,False,True,332,46,3,24305
data/5,25,64,mlp,2,1,sum,True,False,False,332,46,3,24930
data/5,25,64,mlp,2,1,sum,False,False,,332,46,3,23680
data/5,25,64,mlp,2,2,mean,True,False,True,332,46,3,24930
data/5,25,64,mlp,2,2,mean,True,False,False,332,46,3,26180
data/5,25,64,mlp,2,2,sum,True,False,True,332,46,3,24930
data/5,25,64,mlp,2,2,sum,True,False,False,332,46,3,26180
data/5,25,64,mlp,2,4,mean,True,False,True,332,46,3,26180
data/5,25,64,mlp,2,4,mean,True,False,False,332,46,3,28680
data/5,25,64,mlp,2,4,sum,True,False,True,332,46,3,26180
data/5,25,64,mlp,2,4,sum,True,False,False,332,46,3,28680
data/5,25,64,mlp,4,1,mean,True,True,True,332,46,3,36849
data/5,25,64,mlp,4,1,mean,True,True,False,332,46,3,38724
data/5,25,64,mlp,4,1,mean,False,True,,332,46,3,36224
data/5,25,64,mlp,4,1,sum,True,True,True,332,46,3,36849
data/5,25,64,mlp,4,1,sum,True,True,False,332,46,3,38724
data/5,25,64,mlp,4,1,sum,False,True,,332,46,3,36224
data/5,25,64,mlp,4,2,mean,True,True,True,332,46,3,37474
data/5,25,64,mlp,4,2,mean,True,True,False,332,46,3,41224
data/5,25,64,mlp,4,2,sum,True,True,True,332,46,3,37474
data/5,25,64,mlp,4,2,sum,True,True,False,332,46,3,41224
data/5,25,64,mlp,4,4,mean,True,True,True,332,46,3,38724
data/5,25,64,mlp,4,4,mean,True,True,False,332,46,3,46224
data/5,25,64,mlp,4,4,sum,True,True,True,332,46,3,38724
data/5,25,64,mlp,4,4,sum,True,True,False,332,46,3,46224
data/5,25,64,mlp,4,1,mean,True,False,True,332,46,3,41457
data/5,25,64,mlp,4,1,mean,True,False,False,332,46,3,43332
data/5,25,64,mlp,4,1,mean,False,False,,332,46,3,40832
data/5,25,64,mlp,4,1,sum,True,False,True,332,46,3,41457
data/5,25,64,mlp,4,1,sum,True,False,False,332,46,3,43332
data/5,25,64,mlp,4,1,sum,False,False,,332,46,3,40832
data/5,25,64,mlp,4,2,mean,True,False,True,332,46,3,42082
data/5,25,64,mlp,4,2,mean,True,False,False,332,46,3,45832
data/5,25,64,mlp,4,2,sum,True,False,True,332,46,3,42082
data/5,25,64,mlp,4,2,sum,True,False,False,332,46,3,45832
data/5,25,64,mlp,4,4,mean,True,False,True,332,46,3,43332
data/5,25,64,mlp,4,4,mean,True,False,False,332,46,3,50832
data/5,25,64,mlp,4,4,sum,True,False,True,332,46,3,43332
data/5,25,64,mlp,4,4,sum,True,False,False,332,46,3,50832
data/6,50,2,transformer,1,1,,,True,,1294,116,3,146
data/6,50,2,transformer,1,2,,,True,,1294,116,3,146
data/6,50,2,transformer,1,1,,,False,,1294,116,3,440
data/6,50,2,transformer,1,2,,,False,,1294,116,3,440
data/6,50,2,transformer,2,1,,,True,,1294,116,3,182
data/6,50,2,transformer,2,2,,,True,,1294,116,3,182
data/6,50,2,transformer,2,1,,,False,,1294,116,3,476
data/6,50,2,transformer,2,2,,,False,,1294,116,3,476
data/6,50,2,transformer,4,1,,,True,,1294,116,3,254
data/6,50,2,transformer,4,2,,,True,,1294,116,3,254
data/6,50,2,transformer,4,1,,,False,,1294,116,3,548
data/6,50,2,transformer,4,2,,,False,,1294,116,3,548
data/6,50,2,mlp,1,1,mean,True,True,True,1294,116,3,2630
data/6,50,2,mlp,1,1,mean,True,True,False,1294,116,3,2630
data/6,50,2,mlp,1,1,mean,False,True,,1294,116,3,130
data/6,50,2,mlp,1,1,sum,True,True,True,1294,116,3,2630
data/6,50,2,mlp,1,1,sum,True,True,False,1294,116,3,2630
data/6,50,2,mlp,1,1,sum,False,True,,1294,116,3,130
data/6,50,2,mlp,1,2,mean,True,True,True,1294,116,3,5130
data/6,50,2,mlp,1,2,mean,True,True,False,1294,116,3,5130
data/6,50,2,mlp,1,2,sum,True,True,True,1294,116,3,5130
data/6,50,2,mlp,1,2,sum,True,True,False,1294,116,3,5130
data/6,50,2,mlp,1,1,mean,True,False,True,1294,116,3,2924
data/6,50,2,mlp,1,1,mean,True,False,False,1294,116,3,2924
data/6,50,2,mlp,1,1,mean,False,False,,1294,116,3,424
data/6,50,2,mlp,1,1,sum,True,False,True,1294,116,3,2924
data/6,50,2,mlp,1,1,sum,True,False,False,1294,116,3,2924
data/6,50,2,mlp,1,1,sum,False,False,,1294,116,3,424
data/6,50,2,mlp,1,2,mean,True,False,True,1294,116,3,5424
data/6,50,2,mlp,1,2,mean,True,False,False,1294,116,3,5424
data/6,50,2,mlp,1,2,sum,True,False,True,1294,116,3,5424
data/6,50,2,mlp,1,2,sum,True,False,False,1294,116,3,5424
data/6,50,2,mlp,2,1,mean,True,True,True,1294,116,3,2650
data/6,50,2,mlp,2,1,mean,True,True,False,1294,116,3,5150
data/6,50,2,mlp,2,1,mean,False,True,,1294,116,3,150
data/6,50,2,mlp,2,1,sum,True,True,True,1294,116,3,2650
data/6,50,2,mlp,2,1,sum,True,True,False,1294,116,3,5150
data/6,50,2,mlp,2,1,sum,False,True,,1294,116,3,150
data/6,50,2,mlp,2,2,mean,True,True,True,1294,116,3,5150
data/6,50,2,mlp,2,2,mean,True,True,False,1294,116,3,10150
data/6,50,2,mlp,2,2,sum,True,True,True,1294,116,3,5150
data/6,50,2,mlp,2,2,sum,True,True,False,1294,116,3,10150
data/6,50,2,mlp,2,1,mean,True,False,True,1294,116,3,2944
data/6,50,2,mlp,2,1,mean,True,False,False,1294,116,3,5444
data/6,50,2,mlp,2,1,mean,False,False,,1294,116,3,444
data/6,50,2,mlp,2,1,sum,True,False,True,1294,116,3,2944
data/6,50,2,mlp,2,1,sum,True,False,False,1294,116,3,5444
data/6,50,2,mlp,2,1,sum,False,False,,1294,116,3,444
data/6,50,2,mlp,2,2,mean,True,False,True,1294,116,3,5444
data/6,50,2,mlp,2,2,mean,True,False,False,1294,116,3,10444
data/6,50,2,mlp,2,2,sum,True,False,True,1294,116,3,5444
data/6,50,2,mlp,2,2,sum,True,False,False,1294,116,3,10444
data/6,50,2,mlp,4,1,mean,True,True,True,1294,116,3,2690
data/6,50,2,mlp,4,1,mean,True,True,False,1294,116,3,10190
data/6,50,2,mlp,4,1,mean,False,True,,1294,116,3,190
data/6,50,2,mlp,4,1,sum,True,True,True,1294,116,3,2690
data/6,50,2,mlp,4,1,sum,True,True,False,1294,116,3,10190
data/6,50,2,mlp,4,1,sum,False,True,,1294,116,3,190
data/6,50,2,mlp,4,2,mean,True,True,True,1294,116,3,5190
data/6,50,2,mlp,4,2,mean,True,True,False,1294,116,3,20190
data/6,50,2,mlp,4,2,sum,True,True,True,1294,116,3,5190
data/6,50,2,mlp,4,2,sum,True,True,False,1294,116,3,20190
data/6,50,2,mlp,4,1,mean,True,False,True,1294,116,3,2984
data/6,50,2,mlp,4,1,mean,True,False,False,1294,116,3,10484
data/6,50,2,mlp,4,1,mean,False,False,,1294,116,3,484
data/6,50,2,mlp,4,1,sum,True,False,True,1294,116,3,2984
data/6,50,2,mlp,4,1,sum,True,False,False,1294,116,3,10484
data/6,50,2,mlp,4,1,sum,False,False,,1294,116,3,484
data/6,50,2,mlp,4,2,mean,True,False,True,1294,116,3,5484
data/6,50,2,mlp,4,2,mean,True,False,False,1294,116,3,20484
data/6,50,2,mlp,4,2,sum,True,False,True,1294,116,3,5484
data/6,50,2,mlp,4,2,sum,True,False,False,1294,116,3,20484
data/6,50,4,transformer,1,1,,,True,,1294,116,3,340
data/6,50,4,transformer,1,2,,,True,,1294,116,3,340
data/6,50,4,transformer,1,4,,,True,,1294,116,3,340
data/6,50,4,transformer,1,1,,,False,,1294,116,3,928
data/6,50,4,transformer,1,2,,,False,,1294,116,3,928
data/6,50,4,transformer,1,4,,,False,,1294,116,3,928
data/6,50,4,transformer,2,1,,,True,,1294,116,3,460
data/6,50,4,transformer,2,2,,,True,,1294,116,3,460
data/6,50,4,transformer,2,4,,,True,,1294,116,3,460
data/6,50,4,transformer,2,1,,,False,,1294,116,3,1048
data/6,50,4,transformer,2,2,,,False,,1294,116,3,1048
data/6,50,4,transformer,2,4,,,False,,1294,116,3,1048
data/6,50,4,transformer,4,1,,,True,,1294,116,3,700
data/6,50,4,transformer,4,2,,,True,,1294,116,3,700
data/6,50,4,transformer,4,4,,,True,,1294,116,3,700
data/6,50,4,transformer,4,1,,,False,,1294,116,3,1288
data/6,50,4,transformer,4,2,,,False,,1294,116,3,1288
data/6,50,4,transformer,4,4,,,False,,1294,116,3,1288
data/6,50,4,mlp,1,1,mean,True,True,True,1294,116,3,2776
