datapath,batch_size,embedding_dim,n_features,step,loss,tv_dist,aggregator,n_layers,n_heads,i_in_context
data/3,64,2,25,300,0.6132166659832001,0.1540435651500616,transformer,1,1,True
data/3,64,2,25,350,0.616675808429718,0.1473026587319686,transformer,1,1,True
data/3,64,2,25,400,0.6142364454269409,0.1487200643380468,transformer,1,1,True
data/3,64,2,25,450,0.6216107594966889,0.1433276118879904,transformer,1,1,True
data/3,64,2,25,500,0.61457634806633,0.144477286574827,transformer,1,1,True
data/3,64,2,25,550,0.6166245019435883,0.1402380007495689,transformer,1,1,True
data/3,64,2,25,600,0.6263967394828797,0.144427677188445,transformer,1,1,True
data/3,64,2,25,650,0.6077350664138794,0.1378632575725385,transformer,1,1,True
data/3,64,2,25,700,0.6063775753974915,0.1391000307083638,transformer,1,1,True
data/3,64,2,25,750,0.6001705574989319,0.1407913706552985,transformer,1,1,True
data/3,64,2,25,800,0.6050653171539306,0.138511225693306,transformer,1,1,True
data/3,64,2,25,850,0.6217371451854706,0.1404038844832674,transformer,1,1,True
data/3,64,2,25,900,0.6013640856742859,0.1412275276405436,transformer,1,1,True
data/3,64,2,25,950,0.6187196385860443,0.1409849718936546,transformer,1,1,True
data/3,64,2,25,1000,0.6016421711444855,0.1415093806451215,transformer,1,1,True
data/3,64,2,25,1050,0.6016754084825515,0.1398439340401155,transformer,1,1,True
data/3,64,2,25,1100,0.5922812092304229,0.1387005680978085,transformer,1,1,True
data/3,64,2,25,1150,0.6209711658954621,0.1375061811913004,transformer,1,1,True
data/3,64,2,25,1200,0.6020813310146331,0.1367927501422197,transformer,1,1,True
data/3,64,2,25,1250,0.6149472814798355,0.1362076987582079,transformer,1,1,True
data/3,64,2,25,1300,0.6178146970272064,0.1361662261538428,transformer,1,1,True
data/3,64,2,25,1350,0.608640685081482,0.135822505209317,transformer,1,1,True
data/3,64,2,25,1400,0.6097270911931991,0.135289995529597,transformer,1,1,True
data/3,64,2,25,1450,0.6210828077793121,0.1354919452093321,transformer,1,1,True
data/3,64,2,25,1500,0.6048476868867874,0.1354713667248559,transformer,1,1,True
data/3,64,2,25,1550,0.6002680110931397,0.1350055150472929,transformer,1,1,True
data/3,64,2,25,1600,0.6072639632225036,0.1346433519695117,transformer,1,1,True
data/3,64,2,25,1650,0.6065914499759674,0.1342470401762321,transformer,1,1,True
data/3,64,2,25,1700,0.6125608682632446,0.13419327411733,transformer,1,1,True
data/3,64,2,25,1750,0.6022782373428345,0.1341577552182749,transformer,1,1,True
data/3,64,2,25,1800,0.5903857463598251,0.1341028247748818,transformer,1,1,True
data/3,64,2,25,1850,0.609325470328331,0.1341854581243475,transformer,1,1,True
data/3,64,2,25,1900,0.6084136480093002,0.1345103311277879,transformer,1,1,True
data/3,64,2,25,1950,0.6120568525791168,0.1342015952773118,transformer,1,1,True
data/3,64,2,25,2000,0.6073471450805664,0.134191088834996,transformer,1,1,True
data/3,64,2,25,50,0.6705168557167053,0.1740439610667417,transformer,1,1,False
data/3,64,2,25,100,0.6185664188861847,0.1517835249903305,transformer,1,1,False
data/3,64,2,25,150,0.6105997264385223,0.1464025298425151,transformer,1,1,False
data/3,64,2,25,200,0.6186229407787323,0.145466795329222,transformer,1,1,False
data/3,64,2,25,250,0.6077657169103623,0.142809874109865,transformer,1,1,False
data/3,64,2,25,300,0.6196857517957688,0.1403513963004391,transformer,1,1,False
data/3,64,2,25,350,0.6192197465896606,0.1408707284736111,transformer,1,1,False
data/3,64,2,25,400,0.6107217800617218,0.1395333033187848,transformer,1,1,False
data/3,64,2,25,450,0.6111188679933548,0.1378467335665361,transformer,1,1,False
data/3,64,2,25,500,0.6079960387945175,0.1361932007751529,transformer,1,1,False
data/3,64,2,25,550,0.6013760089874267,0.1407478942295074,transformer,1,1,False
data/3,64,2,25,600,0.6063764506578445,0.1397447173830769,transformer,1,1,False
data/3,64,2,25,650,0.6087267005443573,0.1406908217786965,transformer,1,1,False
data/3,64,2,25,700,0.6145100319385528,0.1381947002981171,transformer,1,1,False
data/3,64,2,25,750,0.6051292109489441,0.1378822192638771,transformer,1,1,False
data/3,64,2,25,800,0.6174336457252503,0.1371100513517093,transformer,1,1,False
data/3,64,2,25,850,0.604689649939537,0.1376297976611027,transformer,1,1,False
data/3,64,2,25,900,0.601673059463501,0.1387279811908964,transformer,1,1,False
data/3,64,2,25,950,0.6105749356746674,0.1391763086220452,transformer,1,1,False
data/3,64,2,25,1000,0.601508697271347,0.1377961536806676,transformer,1,1,False
data/3,64,2,25,1050,0.5987882030010223,0.1368927218437961,transformer,1,1,False
data/3,64,2,25,1100,0.6097241926193238,0.1359210915533401,transformer,1,1,False
data/3,64,2,25,1150,0.6086738538742066,0.135169526948357,transformer,1,1,False
data/3,64,2,25,1200,0.6146503591537475,0.1348114074327911,transformer,1,1,False
data/3,64,2,25,1250,0.6041726219654083,0.1344456797309633,transformer,1,1,False
data/3,64,2,25,1300,0.6036910891532898,0.1341303544382296,transformer,1,1,False
data/3,64,2,25,1350,0.6022660779953003,0.1337614751384873,transformer,1,1,False
data/3,64,2,25,1400,0.6045724648237228,0.1338521791987844,transformer,1,1,False
data/3,64,2,25,1450,0.6075865304470063,0.1337756661897631,transformer,1,1,False
data/3,64,2,25,1500,0.6042616802453995,0.1337053825048334,transformer,1,1,False
data/3,64,2,25,1550,0.6186843442916871,0.1336860390171497,transformer,1,1,False
data/3,64,2,25,1600,0.6016143500804901,0.1335517688034687,transformer,1,1,False
data/3,64,2,25,1650,0.5949078536033631,0.1332721640012849,transformer,1,1,False
data/3,64,2,25,1700,0.6008927583694458,0.1333951080457684,transformer,1,1,False
data/3,64,2,25,1750,0.6100271332263947,0.1333852640704588,transformer,1,1,False
data/3,64,2,25,1800,0.6044328212738037,0.1334482015777345,transformer,1,1,False
data/3,64,2,25,1850,0.6024894690513611,0.1334857546843593,transformer,1,1,False
data/3,64,2,25,1900,0.6124211251735687,0.1335444637790092,transformer,1,1,False
data/3,64,2,25,1950,0.5968990004062653,0.1327596818984159,transformer,1,1,False
data/3,64,2,25,2000,0.5976786541938782,0.1330176167690445,transformer,1,1,False
data/3,64,2,25,50,0.6805895471572876,0.1886214247023707,transformer,1,2,True
data/3,64,2,25,100,0.6418049538135528,0.1676909382249891,transformer,1,2,True
data/3,64,2,25,150,0.6244777071475983,0.1612543259858236,transformer,1,2,True
data/3,64,2,25,200,0.6236536955833435,0.1577385265384547,transformer,1,2,True
data/3,64,2,25,250,0.609610048532486,0.1564471105252111,transformer,1,2,True
data/3,64,2,25,300,0.6173175728321075,0.1552395312360053,transformer,1,2,True
data/3,64,2,25,350,0.6197522974014282,0.1551830872257826,transformer,1,2,True
data/3,64,2,25,400,0.624252598285675,0.1492480260082758,transformer,1,2,True
data/3,64,2,25,450,0.6152272808551789,0.1482418061583149,transformer,1,2,True
data/3,64,2,25,500,0.6011291766166686,0.1467508689367865,transformer,1,2,True
data/3,64,2,25,550,0.6204914093017578,0.1457161766546638,transformer,1,2,True
data/3,64,2,25,600,0.6167996490001678,0.1421544016714251,transformer,1,2,True
data/3,64,2,25,650,0.6014029568433762,0.1424190008035813,transformer,1,2,True
data/3,64,2,25,700,0.6086916661262513,0.1392573637286741,transformer,1,2,True
data/3,64,2,25,750,0.6192983067035676,0.1395881839289547,transformer,1,2,True
data/3,64,2,25,800,0.6128532844781875,0.1380343705580823,transformer,1,2,True
data/3,64,2,25,850,0.6160299611091614,0.1380779757601767,transformer,1,2,True
data/3,64,2,25,900,0.6263029289245605,0.1434020776085048,transformer,1,2,True
data/3,64,2,25,950,0.6091644513607025,0.1402945843545053,transformer,1,2,True
data/3,64,2,25,1000,0.6123139047622681,0.1394654994205102,transformer,1,2,True
data/3,64,2,25,1050,0.6147369945049286,0.1382370738755957,transformer,1,2,True
data/3,64,2,25,1100,0.6071003913879395,0.1371238420908587,transformer,1,2,True
data/3,64,2,25,1150,0.6109984678030014,0.1361842640895918,transformer,1,2,True
data/3,64,2,25,1200,0.6163389313220978,0.1357858501813472,transformer,1,2,True
data/3,64,2,25,1250,0.5947697377204895,0.1352975965667387,transformer,1,2,True
data/3,64,2,25,1300,0.6044382828474045,0.1347585544523804,transformer,1,2,True
data/3,64,2,25,1350,0.6153845202922821,0.1349807971646243,transformer,1,2,True
data/3,64,2,25,1400,0.6177445220947265,0.1346414393883606,transformer,1,2,True
data/3,64,2,25,1450,0.5979619908332825,0.1344650848483385,transformer,1,2,True
data/3,64,2,25,1500,0.600496586561203,0.1342606225092281,transformer,1,2,True
data/3,64,2,25,1550,0.60638507604599,0.1337636816326994,transformer,1,2,True
data/3,64,2,25,1600,0.6091641950607299,0.1338838439085774,transformer,1,2,True
data/3,64,2,25,1650,0.5969044935703277,0.1342765535784092,transformer,1,2,True
data/3,64,2,25,1700,0.60973503947258,0.1337345015495246,transformer,1,2,True
data/3,64,2,25,1750,0.6125548070669175,0.1338253366522806,transformer,1,2,True
data/3,64,2,25,1800,0.6113058793544769,0.1337016395275289,transformer,1,2,True
data/3,64,2,25,1850,0.6149899560213089,0.1338931251266681,transformer,1,2,True
data/3,64,2,25,1900,0.5976577866077423,0.1338969752505696,transformer,1,2,True
data/3,64,2,25,1950,0.6007606542110443,0.1342037656248664,transformer,1,2,True
data/3,64,2,25,2000,0.607894949913025,0.134297995805415,transformer,1,2,True
data/3,64,2,25,50,0.677489777803421,0.1719339125420098,transformer,1,2,False
data/3,64,2,25,100,0.6216766214370728,0.1521269542483604,transformer,1,2,False
data/3,64,2,25,150,0.6137464952468872,0.1419020933112985,transformer,1,2,False
data/3,64,2,25,200,0.6101721632480621,0.1438771529720522,transformer,1,2,False
data/3,64,2,25,250,0.6063255393505096,0.1393366895582488,transformer,1,2,False
data/3,64,2,25,300,0.6090697765350341,0.1370499923195288,transformer,1,2,False
data/3,64,2,25,350,0.6132341766357422,0.1359593129206471,transformer,1,2,False
data/3,64,2,25,400,0.6021260154247284,0.1368973863896018,transformer,1,2,False
data/3,64,2,25,450,0.6239475917816162,0.1400177414327245,transformer,1,2,False
data/3,64,2,25,500,0.610819457769394,0.1376745814705852,transformer,1,2,False
data/3,64,2,25,550,0.6079494607448578,0.1379073880200103,transformer,1,2,False
data/3,64,2,25,600,0.5998456382751465,0.1398897732443846,transformer,1,2,False
data/3,64,2,25,650,0.6129568195343018,0.138103038952171,transformer,1,2,False
data/3,64,2,25,700,0.6088885819911957,0.1371271432736219,transformer,1,2,False
data/3,64,2,25,750,0.6039795970916748,0.1429305171080636,transformer,1,2,False
data/3,64,2,25,800,0.6068925768136978,0.1374403430255784,transformer,1,2,False
data/3,64,2,25,850,0.6042240065336227,0.1364453098441718,transformer,1,2,False
data/3,64,2,25,900,0.6106603741645813,0.1375260071128922,transformer,1,2,False
data/3,64,2,25,950,0.5906659716367721,0.1351927610543684,transformer,1,2,False
data/3,64,2,25,1000,0.6007900351285934,0.1375170153822896,transformer,1,2,False
data/3,64,2,25,1050,0.6095270764827728,0.1363684369126845,transformer,1,2,False
data/3,64,2,25,1100,0.6298992192745209,0.1358522266978584,transformer,1,2,False
data/3,64,2,25,1150,0.60863221347332,0.1354697991275566,transformer,1,2,False
data/3,64,2,25,1200,0.6029528898000717,0.1351478282907985,transformer,1,2,False
data/3,64,2,25,1250,0.6074742519855499,0.1347213937338036,transformer,1,2,False
data/3,64,2,25,1300,0.5960818195343017,0.1348738151650205,transformer,1,2,False
data/3,64,2,25,1350,0.6139538729190827,0.1347532063990007,transformer,1,2,False
data/3,64,2,25,1400,0.6161961233615876,0.1347440907556485,transformer,1,2,False
data/3,64,2,25,1450,0.6028909182548523,0.1342822044528385,transformer,1,2,False
data/3,64,2,25,1500,0.5997032010555268,0.1337495547749183,transformer,1,2,False
data/3,64,2,25,1550,0.6130069053173065,0.1333452042625543,transformer,1,2,False
data/3,64,2,25,1600,0.6064144992828369,0.1333711174417552,transformer,1,2,False
data/3,64,2,25,1650,0.6111342400312424,0.1332524154846718,transformer,1,2,False
data/3,64,2,25,1700,0.6064477860927582,0.1337352718301848,transformer,1,2,False
data/3,64,2,25,1750,0.596275246143341,0.1341247367260665,transformer,1,2,False
data/3,64,2,25,1800,0.5985591292381287,0.1339144667931327,transformer,1,2,False
data/3,64,2,25,1850,0.6214932990074158,0.1334937415193408,transformer,1,2,False
data/3,64,2,25,1900,0.6051418924331665,0.1331391418380876,transformer,1,2,False
data/3,64,2,25,1950,0.6067026245594025,0.1330669377768185,transformer,1,2,False
data/3,64,2,25,2000,0.5986934196949005,0.1330689688740791,transformer,1,2,False
data/3,64,2,25,50,0.7156082928180695,0.2028796638101579,transformer,2,1,True
data/3,64,2,25,100,0.6689977407455444,0.1885408586643422,transformer,2,1,True
data/3,64,2,25,150,0.6510989904403687,0.1765217554471114,transformer,2,1,True
data/3,64,2,25,200,0.6482453322410584,0.1810032826116819,transformer,2,1,True
data/3,64,2,25,250,0.6419466876983643,0.1765261801015238,transformer,2,1,True
data/3,64,2,25,300,0.6433132266998292,0.1778014513902195,transformer,2,1,True
data/3,64,2,25,350,0.635802584886551,0.1718541267965842,transformer,2,1,True
data/3,64,2,25,400,0.6319130969047546,0.165847819837393,transformer,2,1,True
data/3,64,2,25,450,0.6332467007637024,0.1670653202362135,transformer,2,1,True
data/3,64,2,25,500,0.6216988372802734,0.1584883106550725,transformer,2,1,True
data/3,64,2,25,550,0.6287621772289276,0.1567728957630559,transformer,2,1,True
data/3,64,2,25,600,0.6230362331867219,0.160025469038327,transformer,2,1,True
data/3,64,2,25,650,0.6121010708808899,0.158450040742537,transformer,2,1,True
data/3,64,2,25,700,0.6276771545410156,0.1538456244516786,transformer,2,1,True
data/3,64,2,25,750,0.6320530927181244,0.1517575053492151,transformer,2,1,True
data/3,64,2,25,800,0.6244914531707764,0.1509819960035299,transformer,2,1,True
data/3,64,2,25,850,0.6189790892601014,0.1494452600330818,transformer,2,1,True
data/3,64,2,25,900,0.6137034451961517,0.1499430406584599,transformer,2,1,True
data/3,64,2,25,950,0.6115033054351806,0.1469537687353932,transformer,2,1,True
data/3,64,2,25,1000,0.6250222086906433,0.1497524601856001,transformer,2,1,True
data/3,64,2,25,1050,0.6209320259094239,0.1459684951732768,transformer,2,1,True
data/3,64,2,25,1100,0.6034878081083298,0.1448645808193266,transformer,2,1,True
data/3,64,2,25,1150,0.6165706920623779,0.1434643460572516,transformer,2,1,True
data/3,64,2,25,1200,0.6019550335407257,0.1426852789127835,transformer,2,1,True
data/3,64,2,25,1250,0.5959656608104705,0.1424182110901305,transformer,2,1,True
data/3,64,2,25,1300,0.6045940440893173,0.1421378271526472,transformer,2,1,True
data/3,64,2,25,1350,0.6054065501689911,0.1417325065815247,transformer,2,1,True
data/3,64,2,25,1400,0.5927686822414399,0.1421713514958532,transformer,2,1,True
data/3,64,2,25,1450,0.6064514315128327,0.1418154709510053,transformer,2,1,True
data/3,64,2,25,1500,0.6061472922563553,0.1418290823226214,transformer,2,1,True
data/3,64,2,25,1550,0.6068176484107971,0.1418816046324095,transformer,2,1,True
data/3,64,2,25,1600,0.6056994318962097,0.1408099074323028,transformer,2,1,True
data/3,64,2,25,1650,0.6143719780445099,0.1418680549742864,transformer,2,1,True
data/3,64,2,25,1700,0.6021454465389252,0.1413021839001464,transformer,2,1,True
data/3,64,2,25,1750,0.6128898704051972,0.1409268486306817,transformer,2,1,True
data/3,64,2,25,1800,0.6065055656433106,0.1411018160794626,transformer,2,1,True
data/3,64,2,25,1850,0.5977669966220855,0.1401197379722695,transformer,2,1,True
data/3,64,2,25,1900,0.6171307420730591,0.1395416069035278,transformer,2,1,True
data/3,64,2,25,1950,0.5943469452857971,0.1393292188154216,transformer,2,1,True
data/3,64,2,25,2000,0.5976906561851502,0.1391783493642206,transformer,2,1,True
data/3,64,2,25,50,0.6756289315223694,0.1775058180778171,transformer,2,1,False
data/3,64,2,25,100,0.6256159567832946,0.146912628349272,transformer,2,1,False
data/3,64,2,25,150,0.6048698186874389,0.1441130130768852,transformer,2,1,False
data/3,64,2,25,200,0.6020101171731949,0.1398033955100929,transformer,2,1,False
data/3,64,2,25,250,0.6159162759780884,0.1424364013157732,transformer,2,1,False
data/3,64,2,25,300,0.6103590428829193,0.1386040206401655,transformer,2,1,False
data/3,64,2,25,350,0.6159920704364776,0.1401537449553909,transformer,2,1,False
data/3,64,2,25,400,0.6084528952836991,0.1422784843021257,transformer,2,1,False
data/3,64,2,25,450,0.6030946612358093,0.1394541530843552,transformer,2,1,False
data/3,64,2,25,500,0.5911596316099167,0.1384931220433304,transformer,2,1,False
data/3,64,2,25,550,0.6133466184139251,0.1398445674933008,transformer,2,1,False
data/3,64,2,25,600,0.6039566242694855,0.1378953882500978,transformer,2,1,False
data/3,64,2,25,650,0.6008497977256775,0.1386110892435681,transformer,2,1,False
data/3,64,2,25,700,0.614727213382721,0.1396637470122266,transformer,2,1,False
data/3,64,2,25,750,0.6078289723396302,0.1362477759645939,transformer,2,1,False
data/3,64,2,25,800,0.6086192071437836,0.1431508646405311,transformer,2,1,False
data/3,64,2,25,850,0.6105086576938629,0.1370401856857085,transformer,2,1,False
data/3,64,2,25,900,0.6059999454021454,0.1346549951444251,transformer,2,1,False
data/3,64,2,25,950,0.5947552013397217,0.1375664604342357,transformer,2,1,False
data/3,64,2,25,1000,0.6136413180828094,0.1378630698602073,transformer,2,1,False
data/3,64,2,25,1050,0.615904933810234,0.136689465725878,transformer,2,1,False
data/3,64,2,25,1100,0.6047322863340377,0.1356844387354768,transformer,2,1,False
data/3,64,2,25,1150,0.6112026631832123,0.1348416843708979,transformer,2,1,False
data/3,64,2,25,1200,0.5998141169548035,0.1350040819063898,transformer,2,1,False
data/3,64,2,25,1250,0.6140806591510772,0.1347512509036453,transformer,2,1,False
data/3,64,2,25,1300,0.6045626628398896,0.1341452019662039,transformer,2,1,False
data/3,64,2,25,1350,0.6106682455539704,0.1340453673131537,transformer,2,1,False
data/3,64,2,25,1400,0.6185195410251617,0.1339771963773043,transformer,2,1,False
data/3,64,2,25,1450,0.5945324397087097,0.133749942036126,transformer,2,1,False
data/3,64,2,25,1500,0.6046293210983277,0.1335364554181917,transformer,2,1,False
data/3,64,2,25,1550,0.6154805088043213,0.133242741204717,transformer,2,1,False
data/3,64,2,25,1600,0.6156959640979767,0.133809393501754,transformer,2,1,False
data/3,64,2,25,1650,0.6045498627424241,0.1332002054076513,transformer,2,1,False
data/3,64,2,25,1700,0.6063816273212432,0.1334172976448039,transformer,2,1,False
data/3,64,2,25,1750,0.6097989356517792,0.1332015369881203,transformer,2,1,False
data/3,64,2,25,1800,0.6094068443775177,0.1336939535537673,transformer,2,1,False
data/3,64,2,25,1850,0.6015342462062836,0.1335140489743074,transformer,2,1,False
data/3,64,2,25,1900,0.5971582067012787,0.1334214663864103,transformer,2,1,False
data/3,64,2,25,1950,0.6092472457885743,0.1331033677485402,transformer,2,1,False
data/3,64,2,25,2000,0.6163677954673767,0.1328807103711567,transformer,2,1,False
data/3,64,2,25,50,0.7161630547046661,0.2160286397923773,transformer,2,2,True
data/3,64,2,25,100,0.6650649869441986,0.200827024397934,transformer,2,2,True
data/3,64,2,25,150,0.6469604408740998,0.1802415435156932,transformer,2,2,True
data/3,64,2,25,200,0.6467051911354065,0.1711733344284157,transformer,2,2,True
data/3,64,2,25,250,0.6258856165409088,0.1632805652691284,transformer,2,2,True
data/3,64,2,25,300,0.6095152974128724,0.1547960164029809,transformer,2,2,True
data/3,64,2,25,350,0.6160900282859803,0.1546424948188361,transformer,2,2,True
data/3,64,2,25,400,0.622840188741684,0.1554787267018332,transformer,2,2,True
data/3,64,2,25,450,0.6205642986297607,0.1510242156593834,transformer,2,2,True
data/3,64,2,25,500,0.6189421784877777,0.1481428214009707,transformer,2,2,True
data/3,64,2,25,550,0.6206922554969787,0.1484348489957115,transformer,2,2,True
data/3,64,2,25,600,0.615341135263443,0.1481956667747843,transformer,2,2,True
data/3,64,2,25,650,0.6190672743320466,0.1477878058566045,transformer,2,2,True
data/3,64,2,25,700,0.6110597562789917,0.147754868358448,transformer,2,2,True
data/3,64,2,25,750,0.629690454006195,0.1483874449831554,transformer,2,2,True
data/3,64,2,25,800,0.6148275899887085,0.1459462815103839,transformer,2,2,True
data/3,64,2,25,850,0.6040338629484177,0.1423904650436133,transformer,2,2,True
data/3,64,2,25,900,0.6139545953273773,0.1436000684691797,transformer,2,2,True
data/3,64,2,25,950,0.6219972050189972,0.1404224625871061,transformer,2,2,True
data/3,64,2,25,1000,0.6161291778087616,0.1402427449233128,transformer,2,2,True
data/3,64,2,25,1050,0.609490669965744,0.1391077386414518,transformer,2,2,True
data/3,64,2,25,1100,0.5994177424907684,0.1386152246007116,transformer,2,2,True
data/3,64,2,25,1150,0.6045877432823181,0.1379449474115117,transformer,2,2,True
data/3,64,2,25,1200,0.6145958137512207,0.1373107830535818,transformer,2,2,True
data/3,64,2,25,1250,0.6071237069368363,0.1373873995791741,transformer,2,2,True
data/3,64,2,25,1300,0.6116168987751007,0.1370107755817546,transformer,2,2,True
data/3,64,2,25,1350,0.5999305093288422,0.1366416004509515,transformer,2,2,True
data/3,64,2,25,1400,0.6120357990264893,0.1364868536712807,transformer,2,2,True
data/3,64,2,25,1450,0.6001552474498749,0.1360917894279343,transformer,2,2,True
data/3,64,2,25,1500,0.6044874966144562,0.1367775919892643,transformer,2,2,True
data/3,64,2,25,1550,0.5934872424602509,0.1368379702518342,transformer,2,2,True
data/3,64,2,25,1600,0.6109901678562164,0.1360500395473005,transformer,2,2,True
data/3,64,2,25,1650,0.599694795012474,0.1361086219770917,transformer,2,2,True
data/3,64,2,25,1700,0.6134678387641906,0.1361379282395761,transformer,2,2,True
data/3,64,2,25,1750,0.6042105066776275,0.1358109665750914,transformer,2,2,True
data/3,64,2,25,1800,0.6095899510383606,0.1356017713586395,transformer,2,2,True
data/3,64,2,25,1850,0.6131688320636749,0.1355761538831036,transformer,2,2,True
data/3,64,2,25,1900,0.6184039860963821,0.135501717230326,transformer,2,2,True
data/3,64,2,25,1950,0.6082163846492767,0.1352611998219918,transformer,2,2,True
data/3,64,2,25,2000,0.6205890452861786,0.1352398131136259,transformer,2,2,True
data/3,64,2,25,50,0.6867907297611237,0.1833016148637655,transformer,2,2,False
data/3,64,2,25,100,0.6313458836078644,0.1557135080669097,transformer,2,2,False
data/3,64,2,25,150,0.6179360914230346,0.1411696441172095,transformer,2,2,False
data/3,64,2,25,200,0.6083912968635559,0.1407652590696383,transformer,2,2,False
data/3,64,2,25,250,0.6131980776786804,0.1391828009874833,transformer,2,2,False
data/3,64,2,25,300,0.6120984315872192,0.1390239678992413,transformer,2,2,False
data/3,64,2,25,350,0.6143377435207367,0.1403687319095468,transformer,2,2,False
data/3,64,2,25,400,0.5965864956378937,0.1394761398834312,transformer,2,2,False
data/3,64,2,25,450,0.6135033810138703,0.1442332341232218,transformer,2,2,False
data/3,64,2,25,500,0.6064075160026551,0.1396802338528516,transformer,2,2,False
data/3,64,2,25,550,0.6082571971416474,0.1375670406110956,transformer,2,2,False
data/3,64,2,25,600,0.6109282529354095,0.1393268276778297,transformer,2,2,False
data/3,64,2,25,650,0.6139539062976838,0.1392982710666616,transformer,2,2,False
data/3,64,2,25,700,0.6234721446037292,0.1379610258365671,transformer,2,2,False
data/3,64,2,25,750,0.6091895294189453,0.1383022139092795,transformer,2,2,False
data/3,64,2,25,800,0.6106440579891205,0.1380364439839211,transformer,2,2,False
data/3,64,2,25,850,0.6029942685365677,0.1373281097317236,transformer,2,2,False
data/3,64,2,25,900,0.6103710794448852,0.1369849757049954,transformer,2,2,False
data/3,64,2,25,950,0.6102121263742447,0.1420768092308453,transformer,2,2,False
data/3,64,2,25,1000,0.602470428943634,0.1351242424075885,transformer,2,2,False
data/3,64,2,25,1050,0.6011286413669586,0.1348454497353718,transformer,2,2,False
data/3,64,2,25,1100,0.6090541970729828,0.134404047836808,transformer,2,2,False
data/3,64,2,25,1150,0.598167878985405,0.1344683065293677,transformer,2,2,False
data/3,64,2,25,1200,0.6090890663862228,0.1340080362686186,transformer,2,2,False
data/3,64,2,25,1250,0.6069379758834839,0.1337402437721974,transformer,2,2,False
data/3,64,2,25,1300,0.6190333557128906,0.1332866912636525,transformer,2,2,False
data/3,64,2,25,1350,0.604009838104248,0.1331883167273714,transformer,2,2,False
data/3,64,2,25,1400,0.6111829090118408,0.1331923621083054,transformer,2,2,False
data/3,64,2,25,1450,0.6042512947320938,0.1332843089980916,transformer,2,2,False
data/3,64,2,25,1500,0.6021365702152253,0.1332612626492061,transformer,2,2,False
data/3,64,2,25,1550,0.6168138325214386,0.1334339907855758,transformer,2,2,False
data/3,64,2,25,1600,0.6044962018728256,0.1331617819031545,transformer,2,2,False
data/3,64,2,25,1650,0.6176757597923279,0.1333722590933285,transformer,2,2,False
data/3,64,2,25,1700,0.6072654306888581,0.1331023110809428,transformer,2,2,False
data/3,64,2,25,1750,0.6065352642536164,0.1331330418853015,transformer,2,2,False
data/3,64,2,25,1800,0.5896155309677124,0.1333005539615414,transformer,2,2,False
data/3,64,2,25,1850,0.6130788314342499,0.1331143118649805,transformer,2,2,False
data/3,64,2,25,1900,0.6075337076187134,0.1330814707384746,transformer,2,2,False
data/3,64,2,25,1950,0.6071190643310547,0.1334280716872078,transformer,2,2,False
data/3,64,2,25,2000,0.6102427542209625,0.133294650407952,transformer,2,2,False
data/3,64,2,25,50,0.7339088380336761,0.2154631054654709,transformer,4,1,True
data/3,64,2,25,100,0.6714212155342102,0.1875399170534964,transformer,4,1,True
data/3,64,2,25,150,0.6435183906555175,0.1674908273354003,transformer,4,1,True
data/3,64,2,25,200,0.6396261298656464,0.171522584032542,transformer,4,1,True
data/3,64,2,25,250,0.645311357975006,0.1738119103549598,transformer,4,1,True
data/3,64,2,25,300,0.6462063241004944,0.1746676399201122,transformer,4,1,True
data/3,64,2,25,350,0.633236231803894,0.1814187865665632,transformer,4,1,True
data/3,64,2,25,400,0.6438436579704284,0.1701235034163599,transformer,4,1,True
data/3,64,2,25,450,0.6423056101799012,0.1678753962990577,transformer,4,1,True
data/3,64,2,25,500,0.6363269996643066,0.1716602447230248,transformer,4,1,True
data/3,64,2,25,550,0.6440450167655944,0.1738352102476458,transformer,4,1,True
data/3,64,2,25,600,0.6492754054069519,0.1694423200555228,transformer,4,1,True
data/3,64,2,25,650,0.6285803413391113,0.1679878069553493,transformer,4,1,True
data/3,64,2,25,700,0.6377252781391144,0.1648310737186061,transformer,4,1,True
data/3,64,2,25,750,0.6286350953578949,0.1618779087468517,transformer,4,1,True
data/3,64,2,25,800,0.6505696070194245,0.1661294435386655,transformer,4,1,True
data/3,64,2,25,850,0.6392208456993103,0.1620926605401732,transformer,4,1,True
data/3,64,2,25,900,0.6334390819072724,0.1658725882176565,transformer,4,1,True
data/3,64,2,25,950,0.6370592844486237,0.1655744722151737,transformer,4,1,True
data/3,64,2,25,1000,0.6305382704734802,0.1630966937223149,transformer,4,1,True
data/3,64,2,25,1050,0.6208905136585235,0.1587751340591673,transformer,4,1,True
data/3,64,2,25,1100,0.6251138186454773,0.1543942477453332,transformer,4,1,True
data/3,64,2,25,1150,0.622907907962799,0.152997588131925,transformer,4,1,True
data/3,64,2,25,1200,0.6180326962471008,0.1540623113754436,transformer,4,1,True
data/3,64,2,25,1250,0.6236031842231751,0.1519172949415664,transformer,4,1,True
data/3,64,2,25,1300,0.6224603509902954,0.1527869579329218,transformer,4,1,True
data/3,64,2,25,1350,0.6195185613632203,0.1528468122611298,transformer,4,1,True
data/3,64,2,25,1400,0.6225255244970321,0.1529495623038821,transformer,4,1,True
data/3,64,2,25,1450,0.6100621819496155,0.1504382635309849,transformer,4,1,True
data/3,64,2,25,1500,0.6215102171897888,0.1511118038239264,transformer,4,1,True
